CaptureDate,FlightDate,Airport,AirportName,Direction,ICAO24,Callsign,OriginAirport,DestinationAirport,FirstSeen,LastSeen,DepartureAirportDistance,ArrivalAirportDistance,Source
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad4a,VOZ834,YSSY,YMML,1789521108,1789525497,157,1221,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d94,QFA437,YSSY,YMML,1789521033,1789525307,797,1517,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d9e,QFA619,YBBN,YMML,1789517736,1789525121,1844,1609,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7c,JST571,YBBN,YMML,1789517433,1789525012,1496,1811,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47a3,JST511,YSSY,YMML,1789520600,1789524837,274,1163,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c88092,FJI935,,YMML,1789519266,1789524669,,1072,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c97,JST431,YBCG,YMML,1789517388,1789524508,4578,1572,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d95,QFA435,YSSY,YMML,1789520073,1789524239,778,1708,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dd8,QFA678,YPAD,YMML,1789520437,1789524117,829,1512,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d92,QFA760,YPPH,YMML,1789511527,1789523946,1462,1559,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a39,VOZ1321,,YMML,1789519933,1789523810,,1640,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,896617,UAE9314,WSSS,YMML,1789499279,1789523664,1887,466,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c801e,RXA3657,,YMML,1789521557,1789523543,,1378,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d32,VOZ678,YPPH,YMML,1789510780,1789523399,1201,1717,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c4a45,JST437,YBCG,YMML,1789515964,1789523227,4305,1152,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6ddd,QFA433,YSSY,YMML,1789518744,1789523039,376,1574,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76bd43,TGW58,WSSS,YMML,1789498333,1789522907,2588,1041,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db1,QFA615,YBBN,YMML,1789514613,1789522757,2021,1498,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78a8,QLK6207,,YMML,1789516342,1789522638,,1625,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c99,JST471,YWLM,YMML,1789516840,1789522422,2151,1773,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7c98,VOZ830,YSSY,YMML,1789517483,1789522277,474,1166,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c80b9,RXA3764,YMTG,YMML,1789518237,1789522134,8245,1577,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7b,JST509,YSSY,YMML,1789517419,1789521966,192,1818,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a46,VOZ1365,YMLT,YMML,1789518393,1789521834,1421,1835,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,781095,CBJ461,,YMML,1789489426,1789521659,,1498,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c5950,RXA3558,,YMML,1789518625,1789521529,,1091,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7bc6,VOZ318,YBBN,YMML,1789513704,1789521345,1801,1628,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7884,JST563,YBBN,YMML,1789513505,1789521198,1495,1778,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c52fd,QLK79D,,YMML,1789519069,1789521029,,1222,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78af,QLK1523,YSCB,YMML,1789517456,1789520829,602,1152,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a49,VOZ826,YSSY,YMML,1789516225,1789520648,226,1664,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c530f,QLK92D,YMLT,YMML,1789517055,1789520426,1513,1288,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c788b,JST702,,YMML,1789517067,1789520115,,1928,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c39f3,QLK52D,,YMML,1789517408,1789519929,,1427,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c82afb,ANZ121,NZAA,YMML,1789507348,1789519747,2707,1176,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,780abc,CPA105,VHHH,YMML,1789490211,1789519542,1334,1208,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76cd6e,SIA237,WSSS,YMML,1789495252,1789519349,1693,1196,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d75,JST777,YPAD,YMML,1789515516,1789519122,492,1794,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d31,VOZ824,YSSY,YMML,1789514555,1789518973,869,1797,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b07,JST515,YSSY,YMML,1789514475,1789518749,367,1844,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6ddc,QFA425,YSSY,YMML,1789514066,1789518535,736,1559,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad48,VOZ212,YPAD,YMML,1789514348,1789518350,604,1317,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b37,JST941,,YMML,1789515599,1789518155,,1554,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d90,QFA613,YBBN,YMML,1789510097,1789517981,1313,1542,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,899043,CAL057,RCTP,YMML,1789487170,1789517795,1333,1443,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a38,VOZ314,YBBN,YMML,1789509764,1789517593,1966,1574,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dbb,QFA423,YSSY,YMML,1789512936,1789517418,1161,1635,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cb05c,QLK467D,YSCB,YMML,1789513346,1789517211,1993,1394,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,78927c,CRK035,VHHH,YMML,1789485747,1789517043,1511,1220,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47aa,JST565,YBBN,YMML,1789509370,1789516834,1273,1140,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6bc3,JST6,,YMML,1789511454,1789516588,,1061,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47b8,QFA421,YSSY,YMML,1789512204,1789516358,225,1226,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab8,VOZ820,YSSY,YMML,1789511865,1789515803,549,2111,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b0f,JST172,NZCH,YMML,1789503363,1789515312,762,2324,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b3d,JST771,YPAD,YMML,1789511715,1789515133,612,2070,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b3b,JST507,YSSY,YMML,1789510665,1789514933,278,2294,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6bbd,JST18,,YMML,1789488692,1789514721,,1322,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d93,QFA674,YPAD,YMML,1789510993,1789514573,352,2115,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7891,JST435,YBCG,YMML,1789507059,1789514470,3154,2182,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dda,QFA609,YBBN,YMML,1789506727,1789514260,1155,1787,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d98,QFA415,YSSY,YMML,1789509998,1789514153,314,1989,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab3,VOZ816,YSSY,YMML,1789509710,1789514010,792,1972,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7caf15,VOZ208,YPAD,YMML,1789510268,1789513909,505,1417,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d24,VOZ814,YSSY,YMML,1789509367,1789513793,645,1942,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a3e,VOZ308,YBBN,YMML,1789506006,1789513633,1593,2091,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c56b7,VOZ256,YSCB,YMML,1789510430,1789513515,2179,1888,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7812bd,CXA803,,YMML,1789461855,1789513343,,1301,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a3b,VOZ812,YSSY,YMML,1789508992,1789513103,125,2071,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d99,QFA413,YSSY,YMML,1789508100,1789512413,976,1937,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47ac,JST561,YBBN,YMML,1789504695,1789512247,1110,1747,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aa6,VOZ810,YSSY,YMML,1789507535,1789512092,855,1859,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c1464,QFA38,WSSS,YMML,1789486687,1789511962,468,1353,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c4a50,JST505,YSSY,YMML,1789507086,1789511763,240,1338,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a3d,VOZ726,YBCG,YMML,1789504220,1789511666,5398,1606,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,750595,MAS149,,YMML,1789484902,1789511527,,1046,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c045c,JST433,YBCG,YMML,1789503975,1789511433,3062,1433,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c52,VOZ306,YBBN,YMML,1789503375,1789511266,1102,1493,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,780bd9,CSN321,ZGGG,YMML,1789479814,1789511107,14836,1339,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c801e,RXA3554,,YMML,1789507990,1789510979,,1215,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db3,QFA409,YSSY,YMML,1789506320,1789510859,1297,1638,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aab,VOZ254,YSCB,YMML,1789507306,1789510754,1801,1617,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6deb,QFA605,YBBN,YMML,1789502524,1789510706,816,871,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,a690bf,DAL11,KLAX,YMML,1789456428,1789510595,1523,1612,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d30,VOZ808,YSSY,YMML,1789505979,1789510469,193,1687,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,888152,HVN781,,YMML,1789486903,1789510227,,1547,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7803,QFA152,NZAA,YMML,1789496913,1789510087,2062,1737,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7816a2,CES737,,YMML,1789478961,1789509923,,1416,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c827a6,ANZ253,NZWN,YMML,1789495805,1789509824,629,1242,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c80b9,RXA3752,YMTG,YMML,1789506066,1789509717,5921,1308,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,a31a50,UAL60,KSFO,YMML,1789454830,1789509542,823,1517,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47bc,QFA405,YSSY,YMML,1789504842,1789509354,765,1127,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c5950,RXA3653,,YMML,1789506931,1789509233,,1208,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77fd,QFA168,NZCH,YMML,1789496820,1789508964,1397,1702,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a39,VOZ204,YPAD,YMML,1789505170,1789508815,346,1638,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c82953,ANZ213,NZCH,YMML,1789496718,1789508683,1038,1303,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c52fd,QLK77D,,YMML,1789506694,1789508532,,1350,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7770,QLK1996,YWLM,YMML,1789503345,1789508392,1670,752,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db4,QFA670,YPAD,YMML,1789504690,1789508195,835,1433,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c4203,VOZ800,YSSY,YMML,1789503654,1789508107,353,1861,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,a2cb12,UAL98,KLAX,YMML,1789453650,1789507930,1348,1129,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab4,VOZ1313,,YMML,1789504331,1789507709,,1711,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c39f3,QLK98D,YMLT,YMML,1789504450,1789507578,2579,1322,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c530f,QLK50D,,YMML,1789504970,1789507464,,1176,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c9a,JST501,YSSY,YMML,1789502809,1789507313,463,1923,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,75041b,MXD177,,YMML,1789474097,1789507209,,764,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c5323,QFA80,RJAA,YMML,1789472411,1789507037,1004,722,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76cef6,SIA227,WSSS,YMML,1789482412,1789506908,1447,863,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c1470,QFA30,VHHH,YMML,1789476270,1789506692,1560,1322,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78b5,QLK1290,,YMML,1789503223,1789506629,,1419,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,88510f,THA465,VTBS,YMML,1789476990,1789506428,1525,1533,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d37,VOZ1361,YMLT,YMML,1789503324,1789506243,2886,1512,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78af,QLK1519,YSCB,YMML,1789502950,1789506059,582,1134,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47a8,JST036,,YMML,1789500636,1789505795,,1120,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad45,VOZ096,YMML,YMML,1789459586,1789503767,556,1247,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c806c,QFA94,KLAX,YMML,1789449705,1789503053,2820,1196,OpenSky
